candidate_id,source_id,source_url,source_sha256,archive_date,page_start,page_end,item_number,heading,item_text,license_numbers,date,document_vote_date,license_number,license_num,normalized_license_num,license_number_raw,outcome,disposition,outcome_text,decision_bearing,board_granted_application,completed_sale_verified,ambiguity_notes,review_status,licensee,licensee_dba,from_address,transferor,transferor_dba,transferee,transferee_dba,to_address,event_id,event_type,action_subtype,parties,source_hash,pledge_recipient,pledge_recipient_raw,pledge_recipients,current_lien_verified,outcome_text_raw
BLB-2022-04-28-029,BLB-2022-04-28,https://www.boston.gov/sites/default/files/file/2022/04/Voting%20Minutes%204-28-22-2.docx.pdf,fc94a75808b0260c7e8a3ad84489e0dc2a131128f7c7b512b6d2342ec2656c2f,2022-04-28,8,8,20,"Classic Restaurant Concepts, LLC","20. Classic Restaurant Concepts, LLC
    Doing business as: The Kinsale Irish Pub & Restaurant
    2 Center Plz., Boston, MA 02108
    License #: LB‑99408
    Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to transfer
    the license from the above To: Inishowen, Inc. d/b/a The Dubliner (at the same location).
    William McCarthy, Manager. Closing hour 2:00 AM. Secondly, has updated the description of the
    license premise to include details on previously approved patio: In two rooms on the first floor;
    kitchen and storage in the rear, with seasonal (March‑October) outdoor dining in front of premises
    and satellite service bar on outdoor patio. The Patio is 1,600SF on private property, has 80 seats,
    patio
    hours 11:00AM‑10:00PM.
    Attorney: Andrew F. Upton

    Granted","[""LB-99408""]",2022-04-28,2022-04-28,LB-99408,LB99408,LB99408,LB‑99408,granted,granted,Granted,True,True,False,[],manually_reviewed,"Classic Restaurant Concepts, LLC",The Kinsale Irish Pub & Restaurant,"2 Center Plz., Boston, MA 02108","Classic Restaurant Concepts, LLC",The Kinsale Irish Pub & Restaurant,"Inishowen, Inc.",The Dubliner,"2 Center Plz., Boston, MA 02108",BLB-2022-04-28-029-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Classic Restaurant Concepts, LLC"", ""licensee_dba"": ""The Kinsale Irish Pub & Restaurant"", ""from_address"": ""2 Center Plz., Boston, MA 02108"", ""transferor"": ""Classic Restaurant Concepts, LLC"", ""transferor_dba"": ""The Kinsale Irish Pub & Restaurant"", ""transferee"": ""Inishowen, Inc."", ""transferee_dba"": ""The Dubliner"", ""to_address"": ""2 Center Plz., Boston, MA 02108""}",fc94a75808b0260c7e8a3ad84489e0dc2a131128f7c7b512b6d2342ec2656c2f,,,,,
BLB-2022-04-28-030,BLB-2022-04-28,https://www.boston.gov/sites/default/files/file/2022/04/Voting%20Minutes%204-28-22-2.docx.pdf,fc94a75808b0260c7e8a3ad84489e0dc2a131128f7c7b512b6d2342ec2656c2f,2022-04-28,9,9,21,"Columbus Partners, Inc.","21. Columbus Partners, Inc.
    Doing business as: Coda Kitchen and Bar
    329 Columbus Ave., Boston, MA 02116
    License #: LB‑99446
    Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to transfer
    the license and the location from the above – To: Traveler Street Partners, Inc., 264 Berkeley Street,
    Boston, MA 02118. Premise consists of ‑ First floor indoor restaurant including restaurant dining
    area of 1,251 SF with seating for 87 patrons, and bar dining area of 682SF with seating for
    34 patrons. Kitchen in rear with back of the house, approximately 1,361SF. Seasonal (April‑Oct)
    outdoor patio area consisting of 367SF with seating for 24 patrons located on private property
    (10:00PM closing hour). Storage and additional kitchen area in basement consisting of 1,553SF.
    Main entrance on Berkeley Street. James Cochener, Manager. Closing hour 1AM.
    Attorney: Marshall F. Newman

     Granted","[""LB-99446""]",2022-04-28,2022-04-28,LB-99446,LB99446,LB99446,LB‑99446,granted,granted,Granted,True,True,False,[],manually_reviewed,"Columbus Partners, Inc.",Coda Kitchen and Bar,"329 Columbus Ave., Boston, MA 02116","Columbus Partners, Inc.",Coda Kitchen and Bar,"Traveler Street Partners, Inc.",,"264 Berkeley Street, Boston, MA 02118",BLB-2022-04-28-030-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Columbus Partners, Inc."", ""licensee_dba"": ""Coda Kitchen and Bar"", ""from_address"": ""329 Columbus Ave., Boston, MA 02116"", ""transferor"": ""Columbus Partners, Inc."", ""transferor_dba"": ""Coda Kitchen and Bar"", ""transferee"": ""Traveler Street Partners, Inc."", ""transferee_dba"": null, ""to_address"": ""264 Berkeley Street, Boston, MA 02118""}",fc94a75808b0260c7e8a3ad84489e0dc2a131128f7c7b512b6d2342ec2656c2f,,,,,
BLB-2022-04-28-031,BLB-2022-04-28,https://www.boston.gov/sites/default/files/file/2022/04/Voting%20Minutes%204-28-22-2.docx.pdf,fc94a75808b0260c7e8a3ad84489e0dc2a131128f7c7b512b6d2342ec2656c2f,2022-04-28,9,9,22,"Pho Countryside II, Inc.","22. Pho Countryside II, Inc.
    468 Commonwealth Ave., Boston, MA 02215
    License #: LB‑99743
    Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
    petitioned to transfer the license and the location from the above – To: Obvers, LLC
    d/b/a Café Sauvage located 25 Massachusetts Avenue, Boston, MA 02115. The premises consist of
    1,000SF: in one main room with dining area for 36 seats and bar with six seats. Kitchen in rear,
    basement for storage. Main entrance/exit on Massachusetts Ave., additional exit in rear.
    Lounis Peter, Manager.
    Closing Hour Midnight.
    Attorney: Kristen L. Scanlon

     Granted
     Additionally, Board granted petition to pledge the License to 468 Commonwealth Avenue LLC","[""LB-99743""]",2022-04-28,2022-04-28,LB-99743,LB99743,LB99743,LB‑99743,granted,granted,"Granted Additionally, Board granted petition to pledge the License to 468 Commonwealth Avenue LLC",True,True,False,"[""Pledge is explicitly granted in a supplemental Board decision sentence, not in the advertised petition summary.""]",manually_reviewed,"Pho Countryside II, Inc.",,"468 Commonwealth Ave., Boston, MA 02215","Pho Countryside II, Inc.",,"Obvers, LLC",Café Sauvage,"25 Massachusetts Avenue, Boston, MA 02115",BLB-2022-04-28-031-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Pho Countryside II, Inc."", ""licensee_dba"": null, ""from_address"": ""468 Commonwealth Ave., Boston, MA 02215"", ""transferor"": ""Pho Countryside II, Inc."", ""transferor_dba"": null, ""transferee"": ""Obvers, LLC"", ""transferee_dba"": ""Café Sauvage"", ""to_address"": ""25 Massachusetts Avenue, Boston, MA 02115""}",fc94a75808b0260c7e8a3ad84489e0dc2a131128f7c7b512b6d2342ec2656c2f,,,,,
BLB-2022-04-28-031,BLB-2022-04-28,https://www.boston.gov/sites/default/files/file/2022/04/Voting%20Minutes%204-28-22-2.docx.pdf,fc94a75808b0260c7e8a3ad84489e0dc2a131128f7c7b512b6d2342ec2656c2f,2022-04-28,9,9,22,"Pho Countryside II, Inc.","22. Pho Countryside II, Inc.
    468 Commonwealth Ave., Boston, MA 02215
    License #: LB‑99743
    Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
    petitioned to transfer the license and the location from the above – To: Obvers, LLC
    d/b/a Café Sauvage located 25 Massachusetts Avenue, Boston, MA 02115. The premises consist of
    1,000SF: in one main room with dining area for 36 seats and bar with six seats. Kitchen in rear,
    basement for storage. Main entrance/exit on Massachusetts Ave., additional exit in rear.
    Lounis Peter, Manager.
    Closing Hour Midnight.
    Attorney: Kristen L. Scanlon

     Granted
     Additionally, Board granted petition to pledge the License to 468 Commonwealth Avenue LLC","[""LB-99743""]",2022-04-28,2022-04-28,LB-99743,LB99743,LB99743,LB‑99743,granted,granted,"Granted Additionally, Board granted petition to pledge the License to 468 Commonwealth Avenue LLC",True,True,False,"[""Pledge is explicitly granted in a supplemental Board decision sentence, not in the advertised petition summary.""]",manually_reviewed,"Obvers, LLC",Café Sauvage,"468 Commonwealth Ave., Boston, MA 02215","Pho Countryside II, Inc.",,"Obvers, LLC",Café Sauvage,"25 Massachusetts Avenue, Boston, MA 02115",BLB-2022-04-28-031-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Obvers, LLC"", ""licensee_dba"": ""Café Sauvage"", ""from_address"": ""468 Commonwealth Ave., Boston, MA 02215"", ""transferor"": ""Pho Countryside II, Inc."", ""transferor_dba"": null, ""transferee"": ""Obvers, LLC"", ""transferee_dba"": ""Café Sauvage"", ""to_address"": ""25 Massachusetts Avenue, Boston, MA 02115"", ""pledge_recipient"": ""468 Commonwealth Avenue LLC""}",fc94a75808b0260c7e8a3ad84489e0dc2a131128f7c7b512b6d2342ec2656c2f,468 Commonwealth Avenue LLC,468 Commonwealth Avenue LLC,"[""468 Commonwealth Avenue LLC""]",False,
BLB-2022-05-05-014,BLB-2022-05-05,https://www.boston.gov/sites/default/files/file/2022/05/Voting%20Minutes%205_5_22.docx.pdf,67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,2022-05-05,5,5,5,The Kingston Group LLC,"5. The Kingston Group LLC

  Doing business as: Kingston Street
  25 Kingston St., Boston, MA 02111
  License #: LB‑99413
  Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to transfer
  the license from the above – To: JBond, LLC (at the same location). Shahrokh Reza, Manager.
  2:00AM Closing Hour.
  Attorney: Mark A. Evlogiadis

  Granted","[""LB-99413""]",2022-05-05,2022-05-05,LB-99413,LB99413,LB99413,LB‑99413,granted,granted,Granted,True,True,False,[],manually_reviewed,The Kingston Group LLC,Kingston Street,"25 Kingston St., Boston, MA 02111",The Kingston Group LLC,Kingston Street,"JBond, LLC",,"25 Kingston St., Boston, MA 02111",BLB-2022-05-05-014-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""The Kingston Group LLC"", ""licensee_dba"": ""Kingston Street"", ""from_address"": ""25 Kingston St., Boston, MA 02111"", ""transferor"": ""The Kingston Group LLC"", ""transferor_dba"": ""Kingston Street"", ""transferee"": ""JBond, LLC"", ""transferee_dba"": null, ""to_address"": ""25 Kingston St., Boston, MA 02111""}",67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,,,,,
BLB-2022-05-05-015,BLB-2022-05-05,https://www.boston.gov/sites/default/files/file/2022/05/Voting%20Minutes%205_5_22.docx.pdf,67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,2022-05-05,5,5,6,Depot Realty LLC,"6. Depot Realty LLC

  Doing business as: Regina Pizza at the Depot
  353 Cambridge St., Brighton, MA 02134
  License #: LB‑98971
  Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to transfer
  the license from the above‑To: Depot Dining Inc. d/b/a Depot Dining (at the same location).
  Douglas Bacon, Manager. Closing hour 2:00 AM. Secondly, has petitioned to pledge the license
  and inventory to: Seller, Depot Realty LLC.

  Deferred to allow for completion of the community process","[""LB-98971""]",2022-05-05,2022-05-05,LB-98971,LB98971,LB98971,LB‑98971,deferred,deferred,Deferred to allow for completion of the community process,True,False,False,"[""Source explicitly identifies pledge recipient as seller.""]",manually_reviewed,Depot Realty LLC,Regina Pizza at the Depot,"353 Cambridge St., Brighton, MA 02134",Depot Realty LLC,Regina Pizza at the Depot,Depot Dining Inc.,Depot Dining,"353 Cambridge St., Brighton, MA 02134",BLB-2022-05-05-015-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Depot Realty LLC"", ""licensee_dba"": ""Regina Pizza at the Depot"", ""from_address"": ""353 Cambridge St., Brighton, MA 02134"", ""transferor"": ""Depot Realty LLC"", ""transferor_dba"": ""Regina Pizza at the Depot"", ""transferee"": ""Depot Dining Inc."", ""transferee_dba"": ""Depot Dining"", ""to_address"": ""353 Cambridge St., Brighton, MA 02134""}",67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,,,,,
BLB-2022-05-05-015,BLB-2022-05-05,https://www.boston.gov/sites/default/files/file/2022/05/Voting%20Minutes%205_5_22.docx.pdf,67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,2022-05-05,5,5,6,Depot Realty LLC,"6. Depot Realty LLC

  Doing business as: Regina Pizza at the Depot
  353 Cambridge St., Brighton, MA 02134
  License #: LB‑98971
  Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to transfer
  the license from the above‑To: Depot Dining Inc. d/b/a Depot Dining (at the same location).
  Douglas Bacon, Manager. Closing hour 2:00 AM. Secondly, has petitioned to pledge the license
  and inventory to: Seller, Depot Realty LLC.

  Deferred to allow for completion of the community process","[""LB-98971""]",2022-05-05,2022-05-05,LB-98971,LB98971,LB98971,LB‑98971,deferred,deferred,Deferred to allow for completion of the community process,True,False,False,"[""Source explicitly identifies pledge recipient as seller.""]",manually_reviewed,Depot Dining Inc.,Depot Dining,"353 Cambridge St., Brighton, MA 02134",Depot Realty LLC,Regina Pizza at the Depot,Depot Dining Inc.,Depot Dining,"353 Cambridge St., Brighton, MA 02134",BLB-2022-05-05-015-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Depot Dining Inc."", ""licensee_dba"": ""Depot Dining"", ""from_address"": ""353 Cambridge St., Brighton, MA 02134"", ""transferor"": ""Depot Realty LLC"", ""transferor_dba"": ""Regina Pizza at the Depot"", ""transferee"": ""Depot Dining Inc."", ""transferee_dba"": ""Depot Dining"", ""to_address"": ""353 Cambridge St., Brighton, MA 02134"", ""pledge_recipient"": ""Depot Realty LLC""}",67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,Depot Realty LLC,"Seller, Depot Realty LLC","[""Depot Realty LLC""]",False,
BLB-2022-05-05-016,BLB-2022-05-05,https://www.boston.gov/sites/default/files/file/2022/05/Voting%20Minutes%205_5_22.docx.pdf,67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,2022-05-05,5,5,7,"Glenville Tavern Services, Inc.","7. Glenville Tavern Services, Inc.

  Doing business as: The Glenville Stops
  87 Glenville Ave., Allston, MA 02134
  License #: LB‑99633
  Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned to
  transfer the license from the above – To: Allston Rock City, LLC d/b/a The Glenville Stops (at the
  same location). James Caruso, Manager. 1:00 AM Closing Hour.
  Attorney: Michael W. Ford

  Granted","[""LB-99633""]",2022-05-05,2022-05-05,LB-99633,LB99633,LB99633,LB‑99633,granted,granted,Granted,True,True,False,[],manually_reviewed,"Glenville Tavern Services, Inc.",The Glenville Stops,"87 Glenville Ave., Allston, MA 02134","Glenville Tavern Services, Inc.",The Glenville Stops,"Allston Rock City, LLC",The Glenville Stops,"87 Glenville Ave., Allston, MA 02134",BLB-2022-05-05-016-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Glenville Tavern Services, Inc."", ""licensee_dba"": ""The Glenville Stops"", ""from_address"": ""87 Glenville Ave., Allston, MA 02134"", ""transferor"": ""Glenville Tavern Services, Inc."", ""transferor_dba"": ""The Glenville Stops"", ""transferee"": ""Allston Rock City, LLC"", ""transferee_dba"": ""The Glenville Stops"", ""to_address"": ""87 Glenville Ave., Allston, MA 02134""}",67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,,,,,
BLB-2022-05-05-018,BLB-2022-05-05,https://www.boston.gov/sites/default/files/file/2022/05/Voting%20Minutes%205_5_22.docx.pdf,67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,2022-05-05,6,6,9,"Badoinkas, LLC","9. Badoinkas, LLC

  Doing business as: The Common Ground
  83 ‑ 87 Harvard Ave., Allston, MA 02134
  License #: LB‑99097
  Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to transfer
  the license and the location from the above – To: Boston BMA, LLC d/b/a Marcelino’s Boutique
  Bar, 2 Northern Avenue, Boston, MA 02210. Premise consist of ‑ 9,250 total square feet: 5,939sf
  on ground floor with lounge, bar and dining area seating; kitchen, office and storage in rear;
  3,311sf seasonal (April ‑ October) outdoor patio on private property with center bar, total seating
  for 180. Hours of operation Sunday ‑ Thursday 11am ‑ 1am, Friday ‑ Saturday 11am ‑ 2am. Basel
  Badawi, Manager. Closing hour 2AM.
  Attorney: Kristen Scanlon

  Granted, patio closing hour 12AM","[""LB-99097""]",2022-05-05,2022-05-05,LB-99097,LB99097,LB99097,LB‑99097,granted,granted,"Granted, patio closing hour 12AM",True,True,False,[],manually_reviewed,"Badoinkas, LLC",The Common Ground,"83 ‑ 87 Harvard Ave., Allston, MA 02134","Badoinkas, LLC",The Common Ground,"Boston BMA, LLC",Marcelino’s Boutique Bar,"2 Northern Avenue, Boston, MA 02210",BLB-2022-05-05-018-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Badoinkas, LLC"", ""licensee_dba"": ""The Common Ground"", ""from_address"": ""83 ‑ 87 Harvard Ave., Allston, MA 02134"", ""transferor"": ""Badoinkas, LLC"", ""transferor_dba"": ""The Common Ground"", ""transferee"": ""Boston BMA, LLC"", ""transferee_dba"": ""Marcelino’s Boutique Bar"", ""to_address"": ""2 Northern Avenue, Boston, MA 02210""}",67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,,,,,
BLB-2022-05-05-019,BLB-2022-05-05,https://www.boston.gov/sites/default/files/file/2022/05/Voting%20Minutes%205_5_22.docx.pdf,67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,2022-05-05,6,6,10,"Boston Urban Hospitality, Inc.","10. Boston Urban Hospitality, Inc.

   Doing business as: Boston Chops
   1375 Washington St., Roxbury, MA 02118
   License #: LB‑99428
   Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
   transfer the license and the location from the above – To: Parm Copley, LLC d/b/a Parm,
   100 Huntington Avenue, Suite K006A, Boston, MA 02116. Premise consist of – In one large
   room on ground floor with dining areas and bar, together with kitchen, storage an office space,
   restrooms in rear, seasonal (April‑October) outdoor patio on private property with 56 seats and
  11:00PM patio closing hour. Angela Cortese, Manager. Closing hour 2AM. Secondly, has
   petitioned to Pledge the License to: Copley Place Associates, LLC.
   Attorney: Dennis A. Quilty

   Deferred","[""LB-99428""]",2022-05-05,2022-05-05,LB-99428,LB99428,LB99428,LB‑99428,deferred,deferred,Deferred,True,False,False,[],manually_reviewed,"Boston Urban Hospitality, Inc.",Boston Chops,"1375 Washington St., Roxbury, MA 02118","Boston Urban Hospitality, Inc.",Boston Chops,"Parm Copley, LLC",Parm,"100 Huntington Avenue, Suite K006A, Boston, MA 02116",BLB-2022-05-05-019-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Boston Urban Hospitality, Inc."", ""licensee_dba"": ""Boston Chops"", ""from_address"": ""1375 Washington St., Roxbury, MA 02118"", ""transferor"": ""Boston Urban Hospitality, Inc."", ""transferor_dba"": ""Boston Chops"", ""transferee"": ""Parm Copley, LLC"", ""transferee_dba"": ""Parm"", ""to_address"": ""100 Huntington Avenue, Suite K006A, Boston, MA 02116""}",67df0a34da20004940b4a64a92022349915c54a057ee8a1c3ec1aac78c827af2,,,,,
