holder_id,business_name,name_variants,dbas,license_numbers,source_row_ids,scope_classes,has_core_alcohol_license,name_mode_review_reasons
BH-be12851b2504aeef,"Row 34 Kenmore, LLC","[""Row 34 Kenmore, LLC""]","[""Row 34""]","[""LB-99019""]","[""R02285""]","[""alcohol_license""]",True,[]
BH-c44747b52d4a2a26,"RoyalTen, LLC","[""RoyalTen, LLC""]","[""RoyalTen""]","[""LB-168877""]","[""R01174""]","[""alcohol_license""]",True,[]
BH-8eebcbc46d967548,Rupal Corporation,"[""Rupal Corporation""]","[""J&J Discount Mini Mart""]","[""LB-469486""]","[""R00737""]","[""alcohol_license""]",True,[]
BH-d8be64ed2841c372,Russ & Mimis LLC,"[""Russ & Mimis LLC""]","[""Russ & Mimi's""]","[""LB-547016""]","[""R00519""]","[""alcohol_license""]",True,[]
BH-9697a33795dfba4f,"Rutva, Inc.","[""Rutva, Inc.""]","[""O’Brien’s Liquors""]","[""LB-101967""]","[""R03116""]","[""alcohol_license""]",True,[]
BH-291b93d2882d554e,"S & S PACKAGE STORE, INC.","[""S & S PACKAGE STORE, INC.""]","[""GARY'S LIQUORS""]","[""LB-101927""]","[""R02215""]","[""alcohol_license""]",True,[]
BH-1b11680064eaf2a4,S & S RESTAURANT LLC,"[""S & S RESTAURANT LLC""]","[""Harry's All American""]","[""LB-582320""]","[""R00258""]","[""alcohol_license""]",True,[]
BH-2b99354ac6fe46ee,"S&H Fuel, Inc","[""S&H Fuel, Inc""]","[""lanzillis Groceria""]","[""LB-158623""]","[""R01180""]","[""alcohol_license""]",True,[]
BH-c5c35cf964d59763,"S&H NORTH STATION, INC.","[""S&H NORTH STATION, INC.""]","[""NORTH STATION LIQUORS""]","[""LB-101982""]","[""R02801""]","[""alcohol_license""]",True,[]
BH-c39ffb02358bd172,SAGARMATHA CORPORATION,"[""SAGARMATHA CORPORATION""]","[""HIMALAYAN BISTRO""]","[""LB-302915""]","[""R01127""]","[""alcohol_license""]",True,[]
BH-74d1409565fb5cfa,SAHA-PAKEE CORP.,"[""SAHA-PAKEE CORP.""]","[""BROWN SUGAR CAFE ON COMM AVE""]","[""LB-99518""]","[""R02210""]","[""alcohol_license""]",True,[]
BH-606b8f1e914d76e4,"SAHIL ENTERPRISES, INC.","[""SAHIL ENTERPRISES, INC.""]","[""QUALITY LIQUORS""]","[""LB-101868""]","[""R02965""]","[""alcohol_license""]",True,[]
BH-95ee09e8e66e289e,SANDY RIDGE CORP.,"[""SANDY RIDGE CORP.""]","[""LIQUOR LAND""]","[""LB-101890""]","[""R02732""]","[""alcohol_license""]",True,[]
BH-5b7255385612be78,SANTA'S FOOD CORPORATION,"[""SANTA'S FOOD CORPORATION""]","[""Ricon Caribeno Restaurant""]","[""LB-134980""]","[""R01302""]","[""alcohol_license""]",True,[]
BH-fcf4e07b5cd04c80,SAVIN HILL YACHT CLUB,"[""SAVIN HILL YACHT CLUB""]",[],"[""LB-98786""]","[""R02281""]","[""alcohol_license""]",True,[]
BH-5a5dda6a34ed4add,"SAVIN RESTAURANT, LLC","[""SAVIN RESTAURANT, LLC""]","[""Savin Hill Bar & Kitchen and Ghostpepper Taqueria""]","[""LB-99211""]","[""R03085""]","[""alcohol_license""]",True,[]
BH-bfb9c51eb28d712d,"SB 201 Brookline Ave, LLC","[""SB 201 Brookline Ave, LLC""]","[""Shy Bird""]","[""LB-99633""]","[""R02337""]","[""alcohol_license""]",True,[]
BH-09eb674ca08ccbf8,"SC Commons, LLC","[""SC Commons, LLC""]","[""SHAKING CRAB""]","[""LB-99433""]","[""R02038""]","[""alcohol_license""]",True,[]
BH-5499cf30387018a4,"SC JM BOSTON BEVERAGE COMPANY, INC.","[""SC JM BOSTON BEVERAGE COMPANY, INC.""]","[""FOUR SEASONS AT ONE DALTON""]","[""LB-99319""]","[""R02980""]","[""alcohol_license""]",True,[]
BH-0aa9fd18b08cae2f,SCOPA LLC,"[""SCOPA LLC""]","[""Cafe Amaro""]","[""LB-144137""]","[""R01183""]","[""alcohol_license""]",True,[]
BH-f9090f1f639a2d01,SDK Liquors Corp,"[""SDK Liquors Corp""]","[""CREST LIQUORS""]","[""LB-101962""]","[""R02309""]","[""alcohol_license""]",True,[]
BH-f70a449dd42f0cc0,"SEAPOINT, INC.","[""SEAPOINT, INC.""]","[""THE SEAPOINT""]","[""LB-99398""]","[""R02033""]","[""alcohol_license""]",True,[]
BH-1803408851a3f6e6,"SEAPORT HOSPITALITY, INC.","[""SEAPORT HOSPITALITY, INC.""]",[],"[""LB-99041""]","[""R01945""]","[""alcohol_license""]",True,[]
BH-8f4930e0ba10afcb,SEAPORT HOTEL LIMITED PARTNERSHIP,"[""SEAPORT HOTEL LIMITED PARTNERSHIP""]","[""SEAPORT HOTEL""]","[""LB-101647""]","[""R02280""]","[""alcohol_license""]",True,[]
BH-bb93f11aa59c6968,"SELECT HOSPITALITY, LLC","[""SELECT HOSPITALITY, LLC""]","[""Little Whale Oyster Bar""]","[""LB-99585""]","[""R02250""]","[""alcohol_license""]",True,[]
BH-04dfe4f91901d04e,"SERVIA, LLC","[""SERVIA, LLC""]","[""SERVIA""]","[""LB-99363""]","[""R02369""]","[""alcohol_license""]",True,[]
BH-dbc06ce35be43589,"SEVENS ALE HOUSE, INC.","[""SEVENS ALE HOUSE, INC.""]","[""THE SEVENS""]","[""LB-99517""]","[""R02209""]","[""alcohol_license""]",True,[]
BH-594ae5532bf13557,"SGH Seaport, LLC","[""SGH Seaport, LLC""]","[""Bambola!""]","[""LB-98891""]","[""R02438""]","[""alcohol_license""]",True,[]
BH-1e57815406f11892,SHAKE SHACK NEWBURY STREET BOSTON LLC,"[""SHAKE SHACK NEWBURY STREET BOSTON LLC""]","[""SHAKE SHACK""]","[""LB-99539""]","[""R02755""]","[""alcohol_license""]",True,[]
BH-25a4f4aae37d019f,SHAKE SHACK SEAPORT BOSTON LLC,"[""SHAKE SHACK SEAPORT BOSTON LLC""]","[""Shake Shack""]","[""LB-99834""]","[""R02137""]","[""alcohol_license""]",True,[]
BH-ded95f4334b3dbfe,SHANGHAI RESTAURANT & BAR CORPORATION,"[""SHANGHAI RESTAURANT & BAR CORPORATION""]","[""to: GENKI YA OF BOSTON""]","[""LB-99260""]","[""R02334""]","[""alcohol_license""]",True,[]
BH-435c32399c758f21,"SHANNON TAVERN, INC.","[""SHANNON TAVERN, INC.""]","[""SHANNON TAVERN""]","[""LB-99344""]","[""R02929""]","[""alcohol_license""]",True,[]
BH-237f774256e3c283,"SHANTI BOSTON, LLC","[""SHANTI BOSTON, LLC"", ""Shanti Boston L L C""]","[""Dudley Coffee & Convenience"", ""Shanti""]","[""LB-119003"", ""LB-143515""]","[""R01240"", ""R02155""]","[""alcohol_license""]",True,[]
BH-e07762a052049d3e,"SHAW'S SUPERMARKETS, INC.","[""SHAW'S SUPERMARKETS, INC.""]","[""Star Market""]","[""LB-101983""]","[""R01962""]","[""alcohol_license""]",True,[]
BH-24196181d6d90388,"SHEA & CO., INC.","[""SHEA & CO., INC.""]","[""SHEA'S TAVERN""]","[""LB-104346""]","[""R02028""]","[""alcohol_license""]",True,[]
BH-78c79be38f00a8bd,SHIN HA INC.,"[""SHIN HA INC.""]","[""KOREAN GARDEN""]","[""LB-99805""]","[""R03101""]","[""alcohol_license""]",True,[]
BH-59121d0ccf470559,SHIV PARK CORP,"[""SHIV PARK CORP""]","[""RICHARD'S WINE AND SPIRITS""]","[""LB-101944""]","[""R02934""]","[""alcohol_license""]",True,[]
BH-7530f21ffd722542,"SHIVVANSH, LLC","[""SHIVVANSH, LLC""]","[""SIMMONS LIQUOR""]","[""LB-101866""]","[""R03017""]","[""alcohol_license""]",True,[]
BH-a63ceae34355a88b,SHREE BRAHMA CORPORATION,"[""SHREE BRAHMA CORPORATION""]","[""WINE BASKET & SPIRITS""]","[""LB-101959""]","[""R02268""]","[""alcohol_license""]",True,[]
BH-04b845b04f304c83,"SIEGAL & SONS INVESTMENTS, LTD.","[""SIEGAL & SONS INVESTMENTS, LTD.""]","[""MARTY'S LIQUORS""]","[""LB-101891""]","[""R02236""]","[""alcohol_license""]",True,[]
BH-9def9b46bcf53989,"SIG HOSPITALITY, LLC","[""SIG HOSPITALITY, LLC""]",[],"[""LB-99253""]","[""R02703""]","[""alcohol_license""]",True,[]
BH-d2f22d68c08cd861,"SIMONS' PACKAGE STORE, INC.","[""SIMONS' PACKAGE STORE, INC.""]","[""SIMON'S PACKAGE STORE""]","[""LB-101930""]","[""R02851""]","[""alcohol_license""]",True,[]
BH-ca016852d2e742c7,"SIP WINE BAR AND KITCHEN, INC.","[""SIP WINE BAR AND KITCHEN, INC.""]",[],"[""LB-99025""]","[""R02100""]","[""alcohol_license""]",True,[]
BH-3cb3a532cd58d517,SIRAJ CORPORATION,"[""SIRAJ CORPORATION""]","[""El Centro""]","[""LB-584103""]","[""R00257""]","[""alcohol_license""]",True,[]
BH-05eebc9c89c6fe62,SJJ CORP.,"[""SJJ CORP.""]","[""PANZA""]","[""LB-99560""]","[""R03002""]","[""alcohol_license""]",True,[]
BH-f5bf7ba839137914,"SK WINE AND LIQUORS, INC.","[""SK WINE AND LIQUORS, INC.""]","[""BAUER WINE & SPIRITS""]","[""LB-101973""]","[""R02634""]","[""alcohol_license""]",True,[]
BH-ce85b5b8bb4042dc,SMASHBURGER ACQUISITION-BOSTON LLC,"[""SMASHBURGER ACQUISITION-BOSTON LLC""]","[""SMASHBURGER""]","[""LB-99802""]","[""R02700""]","[""alcohol_license""]",True,[]
BH-fde7e2c244e64349,SMITH & WOLLENSKY ATLANTIC WHARF LLC,"[""SMITH & WOLLENSKY ATLANTIC WHARF LLC""]","[""SMITH & WOLLENSKY""]","[""LB-99160""]","[""R02726""]","[""alcohol_license""]",True,[]
BH-922f140ade7af103,SOBOBISTRO LLC,"[""SOBOBISTRO LLC""]","[""Chilacates""]","[""LB-447984""]","[""R00798""]","[""alcohol_license""]",True,[]
BH-ecab75a13a81309d,"SODEXO OPERATIONS, LLC","[""SODEXO OPERATIONS, LLC""]","[""British Airways Terraces Lounge-BOS"", ""Chase Sapphire Lounge by the Club"", ""Lufthansa Business Lounge"", ""The Lounge""]","[""LB-369935"", ""LB-464488"", ""LB-495217"", ""LB-519519""]","[""R00693"", ""R00705"", ""R00756"", ""R00989""]","[""alcohol_license""]",True,[]
BH-82df5fb5b4152179,"SOFI'S RESTAURANT GROUP, LLC","[""SOFI'S RESTAURANT GROUP, LLC""]","[""SOPHIA'S GROTTO""]","[""LB-99498""]","[""R02042""]","[""alcohol_license""]",True,[]
BH-1912ad92ce22e1f7,SOMERS FIVE CORP.,"[""SOMERS FIVE CORP.""]","[""DURTY NELLY'S""]","[""LB-98914""]","[""R02148""]","[""alcohol_license""]",True,[]
BH-13a3752218e6bafd,SOMERSET CLUB,"[""SOMERSET CLUB""]",[],"[""LB-98801""]","[""R02122""]","[""alcohol_license""]",True,[]
BH-dc54b995af083792,SORELLINA LLC,"[""SORELLINA LLC""]","[""SORELLINA""]","[""LB-99441""]","[""R02077""]","[""alcohol_license""]",True,[]
BH-82716db5aee2d895,"SOUTH BOSTON CANDLEPINS, INC.","[""SOUTH BOSTON CANDLEPINS, INC.""]","[""SOUTH BOSTON CANDLEPINS""]","[""LB-99636""]","[""R02748""]","[""alcohol_license""]",True,[]
BH-81a1dc15767c0b57,SOUTH BOSTON LITHUANIAN CITIZENS ASSOCIATION,"[""SOUTH BOSTON LITHUANIAN CITIZENS ASSOCIATION""]",[],"[""LB-98795""]","[""R02433""]","[""alcohol_license""]",True,[]
BH-9a5593a54b742495,"SOUTH BOSTON MARKET, INC.","[""SOUTH BOSTON MARKET, INC.""]","[""K AND EIGHTH MARKET""]","[""LB-140277""]","[""R01280""]","[""alcohol_license""]",True,[]
BH-94f88d730ef36ba8,"SOUTH BOSTON WINE & LIQUOR, INC.","[""SOUTH BOSTON WINE & LIQUOR, INC.""]","[""DORGANS PACKAGE STORE""]","[""LB-101879""]","[""R02240""]","[""alcohol_license""]",True,[]
BH-8189283d4974150d,SOUTH BOSTON YACHT CLUB,"[""SOUTH BOSTON YACHT CLUB""]",[],"[""LB-98846""]","[""R01908""]","[""alcohol_license""]",True,[]
BH-83c2bd9c69f3491e,SPACESHIP PICNIC LLC,"[""SPACESHIP PICNIC LLC""]","[""ASTA""]","[""LB-99827""]","[""R02820""]","[""alcohol_license""]",True,[]
BH-2c556645d1e1b362,SPEEDY MARKET INC.,"[""SPEEDY MARKET INC.""]","[""Speedy Market""]","[""LB-127503""]","[""R01374""]","[""alcohol_license""]",True,[]
BH-630aa03028710c7f,"SPINELLI'S BANQUET HALL, INC.","[""SPINELLI'S BANQUET HALL, INC.""]","[""SPINELLI'S BANQUET HALL""]","[""LB-99125""]","[""R02287""]","[""alcohol_license""]",True,[]
BH-fb3dd8afc694963c,SPLENDID BEER & WINES INC.,"[""SPLENDID BEER & WINES INC.""]","[""SPLENDID BEER & WINE""]","[""LB-102010""]","[""R02878""]","[""alcohol_license""]",True,[]
BH-560e310c4fbf841c,"SPORTER'S CAFE, INC.","[""SPORTER'S CAFE, INC.""]","[""THE HILL""]","[""LB-98969""]","[""R02259""]","[""alcohol_license""]",True,[]
BH-34f0385851cde773,"SPORTS CONNECTION BAR & GRILL, INC.","[""SPORTS CONNECTION BAR & GRILL, INC.""]",[],"[""LB-99046""]","[""R02636""]","[""alcohol_license""]",True,[]
BH-f363a52f06e1021f,"SPiN Boston, LLC","[""SPiN Boston, LLC""]","[""SPiN""]","[""LB-99034""]","[""R02235""]","[""alcohol_license""]",True,[]
BH-77657fd3c88fb86d,"SS INVESTMENTS, INC.","[""SS INVESTMENTS, INC.""]","[""DIRTY WATER DOUGH COMPANY""]","[""LB-99659""]","[""R02972""]","[""alcohol_license""]",True,[]
BH-d7e3ef2c849c4645,"SS Investments East, Inc.","[""SS Investments East, Inc.""]","[""Dirty Water Dough Co.""]","[""LB-448032""]","[""R00796""]","[""byob_separate""]",False,[]
BH-587bade79df50daf,"SSP AMERICA, INC.","[""SSP AMERICA, INC.""]","[""Boston Harbor Distillery"", ""Peet's at Night""]","[""LB-529346"", ""LB-529347""]","[""R00647"", ""R00653""]","[""alcohol_license""]",True,[]
BH-e97ff848f873a0ba,"SSP America BOS, LLC","[""SSP America BOS, LLC""]","[""Temazcal"", ""Wahlburgers""]","[""LB-390565"", ""LB-410009""]","[""R00891"", ""R00926""]","[""alcohol_license""]",True,[]
BH-88fc5849cff0cfd4,"ST. BOTOLPH CLUB, INC.","[""ST. BOTOLPH CLUB, INC.""]",[],"[""LB-98779""]","[""R02961""]","[""alcohol_license""]",True,[]
BH-1bd847b04549ab6e,"STAGE KARAOKE, LLC","[""STAGE KARAOKE, LLC""]","[""Viva Karaoke & Studios""]","[""LB-99011""]","[""R02091""]","[""alcohol_license""]",True,[]
BH-dcbcc33d137c2e71,STANN LIQUORS CORPORATION,"[""STANN LIQUORS CORPORATION""]","[""MACY'S""]","[""LB-101874""]","[""R03058""]","[""alcohol_license""]",True,[]
BH-126639a421a94d69,"STANZA DEI SIGARI, INC.","[""STANZA DEI SIGARI, INC.""]","[""STANZA DEI SIGARI""]","[""LB-99083""]","[""R02846""]","[""alcohol_license""]",True,[]
BH-b3e921353754f29e,"STAR MARKETS COMPANY, INC.","[""STAR MARKETS COMPANY, INC.""]","[""STAR MARKET""]","[""LB-126385""]","[""R01577""]","[""alcohol_license""]",True,[]
BH-a1d236a7626ed944,"STATE ROOM, INC.","[""STATE ROOM, INC.""]","[""BAY TOWER ROOM""]","[""LB-99230""]","[""R02778""]","[""alcohol_license""]",True,[]
BH-a801eff3313eeb1e,STATIRES GROUP LLC,"[""STATIRES GROUP LLC""]","[""STATS BAR & GRILL""]","[""LB-99171""]","[""R02992""]","[""alcohol_license""]",True,[]
BH-32a98a779bd3d7a2,"STERLING SUFFOLK RACECOURSE, LLC","[""STERLING SUFFOLK RACECOURSE, LLC""]","[""SUFFOLK DOWNS""]","[""LB-99240""]","[""R02104""]","[""alcohol_license""]",True,[]
BH-668cf55d743c3b4a,"STK Boston, LLC","[""STK Boston, LLC""]","[""STK Steakhouse""]","[""LB-99202""]","[""R02615""]","[""alcohol_license""]",True,[]
BH-48aa20626be1d4a3,"STONY BROOK WINE & SPIRITS, INC.","[""STONY BROOK WINE & SPIRITS, INC.""]",[],"[""LB-101863""]","[""R01993""]","[""alcohol_license""]",True,[]
BH-901bd47ae9868b89,STREGA PIZZERIA & CAFE CORP.,"[""STREGA PIZZERIA & CAFE CORP.""]","[""RINA'S""]","[""LB-99824""]","[""R02991""]","[""alcohol_license""]",True,[]
BH-7ca84da40e2c15fd,STREGA WATERFRONT LLC,"[""STREGA WATERFRONT LLC""]",[],"[""LB-99451""]","[""R02997""]","[""alcohol_license""]",True,[]
BH-1b08d324df1293be,"STRETFORD END, INC.","[""STRETFORD END, INC.""]","[""BRIGHTON MUSIC HALL""]","[""LB-98954""]","[""R02632""]","[""alcohol_license""]",True,[]
BH-dfc262f91c5b6901,STRIDE CORPORATION,"[""STRIDE CORPORATION""]","[""Sava's Market""]","[""LB-138282""]","[""R01297""]","[""alcohol_license""]",True,[]
BH-306bfdebc8a2f539,STRONGBOX CORP.,"[""STRONGBOX CORP.""]","[""ROX DINER""]","[""LB-99873""]","[""R02553""]","[""alcohol_license""]",True,[]
BH-edbde11d372e99ab,SUNILA CORPORATION,"[""SUNILA CORPORATION""]","[""QUALITY MART""]","[""LB-102027""]","[""R02939""]","[""alcohol_license""]",True,[]
BH-4db7f1db2ff4c348,"SUYA JOINT, LLC","[""SUYA JOINT, LLC""]",[],"[""LB-144994""]","[""R01228""]","[""alcohol_license""]",True,[]
BH-964bc2cb5b768b36,"SWEET LIFE CAFE, LLC","[""SWEET LIFE CAFE, LLC""]","[""Sweetlife Cafe & Bakery""]","[""LB-144133""]","[""R01251""]","[""alcohol_license""]",True,[]
BH-c6c6c6ea1968a867,"SWEET RICE JP, INC.","[""SWEET RICE JP, INC.""]","[""SWEET RICE, JP""]","[""LB-99621""]","[""R02927""]","[""alcohol_license""]",True,[]
BH-62fb79639040ae06,"SZA, LLC","[""SZA, LLC""]","[""SHABU ZEN""]","[""LB-99770""]","[""R02381""]","[""alcohol_license""]",True,[]
BH-9f1b0e8eff8b3e63,"SZC, LLC","[""SZC, LLC""]","[""SHABU ZEN""]","[""LB-99620""]","[""R02318""]","[""alcohol_license""]",True,[]
BH-c3c9b427c9e90dca,Sam Maverick Inc.,"[""Sam Maverick Inc.""]","[""LUCY'S AMERICAN TAVERN""]","[""LB-144988""]","[""R01160""]","[""alcohol_license""]",True,[]
BH-27ec306df27bf518,"Sanbada Allston, LLC","[""Sanbada Allston, LLC""]","[""Jinjee, Sanbada, Bombbada""]","[""LB-98955""]","[""R02452""]","[""alcohol_license""]",True,[]
BH-5ce514d0b94f02a9,Santa Fe Burrito Grill East Boston LLC,"[""Santa Fe Burrito Grill East Boston LLC""]","[""Santa Fe Burrito Grill""]","[""LB-99370""]","[""R02146""]","[""alcohol_license""]",True,[]
BH-32428f1949da2ceb,Sarva Foods LLC,"[""Sarva Foods LLC""]","[""Sarva Cafe""]","[""LB-99640""]","[""R02537""]","[""alcohol_license""]",True,[]
BH-6ece706efc72fe67,Savin Crossing LLC.,"[""Savin Crossing LLC.""]","[""The Nightly""]","[""LB-445209""]","[""R00792""]","[""alcohol_license""]",True,[]
BH-6c6e6ca8b53dcdff,"Savr Restaurant, LLC","[""Savr Restaurant, LLC""]","[""Savr Restaurant""]","[""LB-99182""]","[""R02782""]","[""alcohol_license""]",True,[]
BH-d2adab0ce855d326,Scire Fruit,"[""Scire Fruit""]","[""Going Bananas Market""]","[""LB-476651""]","[""R00751""]","[""alcohol_license""]",True,"[""organization_form_not_explicit_person_or_trade_name_review""]"
BH-d0f8d05eae7ca8a0,Scobie’s LLC,"[""Scobie’s LLC""]","[""Scobie’s""]","[""LB-99453""]","[""R02201""]","[""alcohol_license""]",True,[]
BH-3e89f82d97bf0b75,"Seaport 50 Hospitality, LLC","[""Seaport 50 Hospitality, LLC""]","[""Tacos El Chikis""]","[""LB-594990""]","[""R00322""]","[""alcohol_license""]",True,[]
BH-52823ec976488f89,"Seaport Food and Beverage, LLC","[""Seaport Food and Beverage, LLC""]",[],"[""LB-378411""]","[""R00987""]","[""alcohol_license""]",True,[]
BH-84d152ed82315138,"Select Oyster, LLC","[""Select Oyster, LLC""]","[""SELECT OYSTER""]","[""LB-98940""]","[""R02447""]","[""alcohol_license""]",True,[]
BH-af84d7c8c2efa925,Selfup LLC,"[""Selfup LLC""]","[""Self Up Cooking Class""]","[""LB-99562""]","[""R02907""]","[""alcohol_license""]",True,[]
BH-29697a05da7924e1,"Shaboo Bee, Inc.","[""Shaboo Bee, Inc.""]","[""Cloverdale Farms""]","[""LB-102059""]","[""R02604""]","[""alcohol_license""]",True,[]
BH-8f75de509c363df7,"Shake Shack Massachusetts, LLC","[""Shake Shack Massachusetts, LLC""]","[""SHAKE SHACK""]","[""LB-99791""]","[""R02362""]","[""alcohol_license""]",True,[]
BH-a8c04d4ea3eb22c1,Shamrock Boston LLC,"[""Shamrock Boston LLC""]","[""Shamrock Pub""]","[""LB-99059""]","[""R02775""]","[""alcohol_license""]",True,[]
BH-5a9c4c2d471cc36e,"Shawmut Hudson, LLC","[""Shawmut Hudson, LLC""]","[""Trillium""]","[""LB-408189""]","[""R00923""]","[""alcohol_license""]",True,[]
BH-303c6b3340ffb5c5,Shin Hakata Ramen Corp.,"[""Shin Hakata Ramen Corp.""]","[""Berklee Noodles Factory""]","[""LB-99746""]","[""R02845""]","[""alcohol_license""]",True,[]
BH-0f3db21af03bb782,"Shin, Inc.","[""Shin, Inc.""]","[""Oppa Sushi""]","[""LB-155925""]","[""R01208""]","[""alcohol_license""]",True,[]
BH-a2fca718e54f803d,Shippy's Inc.,"[""Shippy's Inc.""]","[""Beacon Street Liquors""]","[""LB-334563""]","[""R01074""]","[""alcohol_license""]",True,[]
BH-0283fd14ef818f85,Shippys Retail Inc.,"[""Shippys Retail Inc.""]","[""Commonwealth Market""]","[""LB-102021""]","[""R02651""]","[""alcohol_license""]",True,[]
BH-b4f386ea29f74c29,Shiv Quik Pik Inc.,"[""Shiv Quik Pik Inc.""]","[""Huntington Market""]","[""LB-139771""]","[""R01271""]","[""alcohol_license""]",True,[]
BH-af740ad413b83327,Shoyu Boston LLC,"[""Shoyu Boston LLC""]","[""Shoyu Boston""]","[""LB-615293""]","[""R00108""]","[""alcohol_license""]",True,[]
BH-90aed1645f2ee0de,Shree Hanuman Corporation,"[""Shree Hanuman Corporation""]","[""Seaport Wines and Spirits""]","[""LB-142550""]","[""R01266""]","[""alcohol_license""]",True,[]
BH-489a18cae3790ee6,"Shree Kano, Inc.","[""Shree Kano, Inc.""]","[""Jamie's Variety""]","[""LB-418633""]","[""R00894""]","[""alcohol_license""]",True,[]
BH-1c582428da19250e,Shri Bhrahmani LLC,"[""Shri Bhrahmani LLC""]","[""LA BENDICION  MARKET""]","[""LB-102054""]","[""R03122""]","[""alcohol_license""]",True,[]
BH-7274502620dfc1ed,Shri Saibaba Corp,"[""Shri Saibaba Corp""]","[""OAK SQUARE LIQUORS""]","[""LB-101940""]","[""R02902""]","[""alcohol_license""]",True,[]
BH-535ad25035a4206e,Silver Nickel LLC,"[""Silver Nickel LLC""]","[""Union Park Pizza""]","[""LB-445823""]","[""R00836""]","[""alcohol_license""]",True,[]
BH-12a71c9c22914eaf,"Sip City Liquors, Inc.","[""Sip City Liquors, Inc.""]","[""Sip City Liquors""]","[""LB-101923""]","[""R02954""]","[""alcohol_license""]",True,[]
BH-595db4f82d7e4cd0,"Sister's Markets, Inc.","[""Sister's Markets, Inc."", ""Sisters Markets, Inc.""]","[""Deluca's Market""]","[""LB-101907"", ""LB-101953""]","[""R01968"", ""R01983""]","[""alcohol_license""]",True,[]
BH-5bed22ad17595286,Sobo Wine Inc.,"[""Sobo Wine Inc.""]","[""City Liquor & Smoke Shop""]","[""LB-101971""]","[""R03098""]","[""alcohol_license""]",True,[]
BH-f8223c786de17e60,"Sontu & Sabuj Market, Inc.","[""Sontu & Sabuj Market, Inc.""]","[""Sontu & Sabuj Market""]","[""LB-592796""]","[""R00341""]","[""alcohol_license""]",True,[]
BH-6a245b6ab6861be8,"Sorrel and Lime, LLC","[""Sorrel and Lime, LLC""]",[],"[""LB-588304""]","[""R00205""]","[""alcohol_license""]",True,[]
BH-b9b7c1605d8f4fcd,Soul & Spice LLC,"[""Soul & Spice LLC""]",[],"[""LB-599543""]","[""R00271""]","[""alcohol_license""]",True,[]
BH-0afa3eb05c2b39af,"South Bay Fields Pie Company, LLC","[""South Bay Fields Pie Company, LLC""]","[""Sally's Apizza""]","[""LB-603681""]","[""R00273""]","[""alcohol_license""]",True,[]
BH-87a4215c09b800db,"South End Partners, Inc.","[""South End Partners, Inc.""]","[""SRV RESTAURANT""]","[""LB-139452""]","[""R01287""]","[""alcohol_license""]",True,[]
BH-f67d0b90e8b6e92a,"South Street Group, Inc.","[""South Street Group, Inc.""]","[""Derna's""]","[""LB-134971""]","[""R01295""]","[""alcohol_license""]",True,[]
BH-68992948d233b2a5,"South of Hixbridge, LLC","[""South of Hixbridge, LLC""]","[""ALCOVE""]","[""LB-98995""]","[""R02135""]","[""alcohol_license""]",True,[]
BH-6bfa26b9be5cbdab,"Sport & Leisure Boston, LLC","[""Sport & Leisure Boston, LLC""]","[""Sport & Leisure""]","[""LB-99314""]","[""R02497""]","[""alcohol_license""]",True,[]
BH-c89c3dbc3f94ba33,"Srian, LLC","[""Srian, LLC""]","[""CARIBBEAN LIQUORS""]","[""LB-101876""]","[""R01987""]","[""alcohol_license""]",True,[]
BH-7301274bd762412a,Stark Hospitality LLC,"[""Stark Hospitality LLC""]","[""Hue""]","[""LB-99067""]","[""R02463""]","[""alcohol_license""]",True,[]
BH-605929cdd0638450,Stoked Pizza JP LLC,"[""Stoked Pizza JP LLC""]","[""Stoked Pizza""]","[""LB-578143""]","[""R00227""]","[""alcohol_license""]",True,[]
BH-0b89fafc60536651,"Strada 45, LLC","[""Strada 45, LLC""]","[""Mast' Restaurant & Drinkery""]","[""LB-99022""]","[""R02365""]","[""alcohol_license""]",True,[]
BH-bae856cbf1935cad,Street Prince LLC,"[""Street Prince LLC""]","[""Hobgoblin""]","[""LB-99010""]","[""R02847""]","[""alcohol_license""]",True,[]
BH-b1e6995267f58674,"Stuland, LLC","[""Stuland, LLC""]","[""Jacob Wirth""]","[""LB-98899""]","[""R02168""]","[""alcohol_license""]",True,[]
BH-06cc66ac6521ad0f,Sugar Bowl Cafe LLC,"[""Sugar Bowl Cafe LLC""]","[""The Sugar Bowl""]","[""LB-451415""]","[""R00814""]","[""alcohol_license""]",True,[]
BH-145381ff91e5b282,"Sugarloaf Hospitality, LLC","[""Sugarloaf Hospitality, LLC""]","[""TGI Friday’s""]","[""LB-99228""]","[""R02322""]","[""alcohol_license""]",True,[]
BH-a2b07d0429d56b6f,"Suishaya, Inc.","[""Suishaya, Inc.""]","[""Waku Waku""]","[""LB-99773""]","[""R02063""]","[""alcohol_license""]",True,[]
BH-fe7d1159ba021c98,"Sullivan's Saloon, LLC","[""Sullivan's Saloon, LLC""]","[""SULLIVAN'S TAP""]","[""LB-101567""]","[""R02251""]","[""alcohol_license""]",True,[]
BH-4a79b1a73ac19e76,Sunset Bocce Club Inc,"[""Sunset Bocce Club Inc""]","[""THE BOCCE CLUB""]","[""LB-98783""]","[""R02612""]","[""alcohol_license""]",True,[]
BH-b23ad573ad655893,"Super Target Liquor of Massachusetts, Inc.","[""Super Target Liquor of Massachusetts, Inc.""]","[""Target""]","[""LB-144278""]","[""R01257""]","[""alcohol_license""]",True,[]
