holder_id,business_name,holder_key,license_numbers,dbas,scope_classes,query,current_state,lapsed_state
BH-3d179d6290a5dead,"MONICA'S TRATTORIA ON PRINCE, INC.",MONICASTRATTORIAONPRINCEINC,"[""LB-162574""]","[""MONICA'S TRATTORIA""]","[""alcohol_license""]",MONICA'S TRATTORIA ON PRINCE,pending,pending
BH-670ebc0fd8cdd7ba,"MONTANUS, INC.",MONTANUSINC,"[""LB-99588""]","[""BUKOWSKI TAVERN""]","[""alcohol_license""]",MONTANUS,pending,pending
BH-7851dedc80911235,Montecristo Mexican Grill LLC,MONTECRISTOMEXICANGRILLLLC,"[""LB-451072""]",[],"[""alcohol_license""]",Montecristo Mexican Grill,pending,pending
BH-1533cd6192891996,"MONUMENT 251, LLC",MONUMENT251LLC,"[""LB-202482""]","[""Monument""]","[""alcohol_license""]",MONUMENT 251,pending,pending
BH-9b3221490ba91bfa,"MOOGY'S SANDWICH SHOP, INC.",MOOGYSSANDWICHSHOPINC,"[""LB-99629""]","[""MOOGY'S""]","[""alcohol_license""]",MOOGY'S SANDWICH SHOP,pending,pending
BH-ffa22e7c595f004d,"MOONSHINE KITCHEN, LLC",MOONSHINEKITCHENLLC,"[""LB-99075""]","[""MOONSHINE 152""]","[""alcohol_license""]",MOONSHINE KITCHEN,pending,pending
BH-beacb0f1ca9f23fc,"MORTON'S OF CHICAGO/BOSTON SEAPORT, LLC",MORTONSOFCHICAGOBOSTONSEAPORTLLC,"[""LB-99445""]","[""MORTON'S STEAKHOUSE""]","[""alcohol_license""]",MORTON'S OF CHICAGO/BOSTON SEAPORT,pending,pending
BH-3f9694279762a44a,Mother's East Tavern LLC,MOTHERSEASTTAVERNLLC,"[""LB-99389""]","[""Mother’s East Tavern""]","[""alcohol_license""]",Mother's East Tavern,pending,pending
BH-9d819b9b9b7f1941,MOUNT PLEASANT BUILDING ASSOCIATION INC.,MOUNTPLEASANTBUILDINGASSOCIATIONINC,"[""LB-142546""]","[""Mount Pleasant Knights of Columbus""]","[""alcohol_license""]",MOUNT PLEASANT BUILDING ASSOCIATION,pending,pending
BH-0c01d6e998689e29,Moville Inc.,MOVILLEINC,"[""LB-99136""]","[""McGonagle's""]","[""alcohol_license""]",Moville,pending,pending
BH-df08924d423029a6,Mr Drinky LLC,MRDRINKYLLC,"[""LB-596653""]","[""Mr Drinky""]","[""alcohol_license""]",Mr Drinky,pending,pending
BH-eefd910dba016f9d,Mr. G's Corner LLC,MRGSCORNERLLC,"[""LB-578128""]","[""Mattie's Provisions and Spirits""]","[""alcohol_license""]",Mr. G's Corner,pending,pending
BH-3ace9e0c6f8850a8,"MRJ, INC.",MRJINC,"[""LB-99199""]","[""THE HUB PUB""]","[""alcohol_license""]",MRJ,pending,pending
BH-28378a642116d7b6,"MSPK, LLC",MSPKLLC,"[""LB-101851""]","[""BLUE HILL LIQUORS""]","[""alcohol_license""]",MSPK,pending,pending
BH-62e66b784af24a17,"MULLINS WAY, LLC",MULLINSWAYLLC,"[""LB-99276""]","[""SHORE LEAVE""]","[""alcohol_license""]",MULLINS WAY,pending,pending
BH-f069c9e51a73abc3,Mul’s Pub Inc.,MULSPUBINC,"[""LB-99296""]","[""AMRHEIN'S""]","[""alcohol_license""]",Mul’s Pub,pending,pending
BH-672ad174cf793856,"MURASAKI, INC.",MURASAKIINC,"[""LB-99776""]","[""UMAI JAPANESE RESTAURANT""]","[""alcohol_license""]",MURASAKI,pending,pending
BH-5c66bc6a128760cc,"Murl's Kitchen, LLC",MURLSKITCHENLLC,"[""LB-582381""]","[""Murl's Kitchen""]","[""alcohol_license""]",Murl's Kitchen,pending,pending
BH-c8ddeb94e9b602eb,MUSEUM OF FINE ARTS,MUSEUMOFFINEARTS,"[""LB-99104""]","[""MUSEUM OF FINE ARTS""]","[""alcohol_license""]",MUSEUM OF FINE ARTS,pending,pending
BH-9ded5f0f73ac964e,MUSEUM OF SCIENCE,MUSEUMOFSCIENCE,"[""LB-98934""]","[""BOSTON MUSEUM OF SCIENCE""]","[""alcohol_license""]",MUSEUM OF SCIENCE,pending,pending
BH-ca8b03350866f90e,"MUSIC HALL DINING, INC.",MUSICHALLDININGINC,"[""LB-99310""]",[],"[""alcohol_license""]",MUSIC HALL DINING,pending,pending
BH-ebab0fad00c1a2d8,"MVC 40B, LLC",MVC40BLLC,"[""LB-381128""]","[""The Revolution Hotel""]","[""alcohol_license""]",MVC 40B,pending,pending
BH-7b31eeeeea2f4d43,"M.W.G.W. CARVER GRAND LODGE,INC.",MWGWCARVERGRANDLODGEINC,"[""LB-98810""]",[],"[""alcohol_license""]","M.W.G.W. CARVER GRAND LODGE,INC.",pending,pending
BH-124ca3d76fee4888,"MW & W, INC.",MWWINC,"[""LB-99261""]","[""CHINA PEARL RESTAURANT""]","[""alcohol_license""]",MW & W,pending,pending
BH-96ff7040712fd448,"MYERS & CHANG, LLC",MYERSCHANGLLC,"[""LB-99842""]",[],"[""alcohol_license""]",MYERS & CHANG,pending,pending
BH-86a2888ea9b55ffc,M.Y.N. CORP.,MYNCORP,"[""LB-99233""]","[""DUBLIN PUB""]","[""alcohol_license""]",M.Y.N.,pending,pending
BH-5521d86539275f3c,Namgyal Corporation,NAMGYALCORPORATION,"[""LB-332668""]","[""Back Bay Wine and Spirits""]","[""alcohol_license""]",Namgyal,pending,pending
BH-1e06668c394c693f,NANDO 393 HANOVER INC.,NANDO393HANOVERINC,"[""LB-98930""]","[""NANDO'S TRATTORIA""]","[""alcohol_license""]",NANDO 393 HANOVER,pending,pending
BH-d86551e4de13296c,"NARNARAYAN LIQUORS, INC.",NARNARAYANLIQUORSINC,"[""LB-101928""]","[""TOWN LINE LIQUORS""]","[""alcohol_license""]",NARNARAYAN LIQUORS,pending,pending
BH-1c4f9c9ec2356f59,"NAUTILUS BOSTON, LLC",NAUTILUSBOSTONLLC,"[""LB-99180""]","[""THE NAUTILUS""]","[""alcohol_license""]",NAUTILUS BOSTON,pending,pending
BH-cedcf9b18cab94ad,Navy Yard Market LLC,NAVYYARDMARKETLLC,"[""LB-601424""]","[""Golden Goose Market""]","[""alcohol_license""]",Navy Yard Market,pending,pending
BH-baa9792346bfc02f,Neighborhood Guy LLC,NEIGHBORHOODGUYLLC,"[""LB-519524""]","[""Neighborhood Wines""]","[""alcohol_license""]",Neighborhood Guy,pending,pending
BH-893eccf72e2d81a6,"NEPTUNE OYSTER, LLC",NEPTUNEOYSTERLLC,"[""LB-99541""]","[""NEPTUNE OYSTER""]","[""alcohol_license""]",NEPTUNE OYSTER,pending,pending
BH-74b7b15b6cfe9351,"NEWA LIQUORS, INC.",NEWALIQUORSINC,"[""LB-101934""]","[""WALSH WINE & SPIRITS""]","[""alcohol_license""]",NEWA LIQUORS,pending,pending
BH-7544c1d887d36edf,NEWBURY FINE DINING LIMITED PARTNERSHIP,NEWBURYFINEDININGLIMITEDPARTNERSHIP,"[""LB-99167""]","[""SONSIE""]","[""alcohol_license""]",NEWBURY FINE DINING LIMITED PARTNERSHIP,pending,pending
BH-6282fe253e6814cd,"NEWBURY GUEST HOUSE, INC.",NEWBURYGUESTHOUSEINC,"[""LB-101665""]","[""NEWBURY GUEST HOUSE""]","[""alcohol_license""]",NEWBURY GUEST HOUSE,pending,pending
BH-1211ff906222c3fa,"NEW CENTRE LIQUORS, INC.",NEWCENTRELIQUORSINC,"[""LB-101949""]","[""CENTRE LIQUORS""]","[""alcohol_license""]",NEW CENTRE LIQUORS,pending,pending
BH-8a5fa82d6d3f4609,"NEW GOLDEN GATE, INC.",NEWGOLDENGATEINC,"[""LB-99718""]","[""NEW GOLDEN GATE RESTAURANT""]","[""alcohol_license""]",NEW GOLDEN GATE,pending,pending
BH-b4ca271b99ccd930,"NEW JAMAICA PLAIN MARKET, INC",NEWJAMAICAPLAINMARKETINC,"[""LB-101976""]","[""RUGGIERO'S MARKET""]","[""alcohol_license""]",NEW JAMAICA PLAIN MARKET,pending,pending
BH-66869762448cac02,"NEW MISSION HILL MARKET, INC.",NEWMISSIONHILLMARKETINC,"[""LB-101910""]","[""FUENTES MARKET AND LIQUOR STORE""]","[""alcohol_license""]",NEW MISSION HILL MARKET,complete,pending
BH-146cdc862c3269d7,"NEWPOINT USA, LLC",NEWPOINTUSALLC,"[""LB-441473""]","[""My Happy Hunan Kitchen""]","[""alcohol_license""]",NEWPOINT USA,pending,pending
BH-857e9289446b6d23,New SS Group Inc.,NEWSSGROUPINC,"[""LB-459546""]","[""S. S. Market""]","[""alcohol_license""]",New SS Group,pending,pending
BH-f406d989a6296ce9,Newt's Pharmacy LLC,NEWTSPHARMACYLLC,"[""LB-101303""]","[""Melvin Pharmacy""]","[""category_needs_verification""]",Newt's Pharmacy,pending,pending
BH-4e3737f7f2c95b7d,"NEW WINGS KITCHEN, INC.",NEWWINGSKITCHENINC,"[""LB-99533""]","[""WINGS KITCHEN""]","[""alcohol_license""]",NEW WINGS KITCHEN,pending,pending
BH-3b9639295c48bb5b,"NEXT DROP,INC.",NEXTDROPINC,"[""LB-99145""]","[""THE CORNER""]","[""alcohol_license""]","NEXT DROP,INC.",pending,pending
BH-f4b213566989a7c8,"Nguyenvu Pham Vo, Individual",NGUYENVUPHAMVOINDIVIDUAL,"[""LB-139775""]","[""777 Convenience Store""]","[""alcohol_license""]","Nguyenvu Pham Vo, Individual",pending,pending
BH-2674023c794848f9,"Nicholas Chen Sound, LLC",NICHOLASCHENSOUNDLLC,"[""LB-383185""]","[""Tavern of Tales""]","[""alcohol_license""]",Nicholas Chen Sound,pending,pending
BH-21c5b9a164fa7c48,"NICOLE'S PIZZA, INC.",NICOLESPIZZAINC,"[""LB-99850""]",[],"[""alcohol_license""]",NICOLE'S PIZZA,pending,pending
BH-ef3887bcc5550712,"NICOMAR, INC.",NICOMARINC,"[""LB-99703""]","[""Strega by Nick Varano""]","[""alcohol_license""]",NICOMAR,pending,pending
BH-100adfea49fde957,"Night Shift Lovejoy, LLC",NIGHTSHIFTLOVEJOYLLC,"[""LB-431061""]","[""Night Shift Brewing""]","[""alcohol_license""]",Night Shift Lovejoy,pending,pending
BH-7010a6345af1f77f,Nilkant 44 Inc.,NILKANT44INC,"[""LB-528587""]","[""City Wine Spirits & Smoke Shop""]","[""alcohol_license""]",Nilkant 44,pending,pending
BH-9747a1389c0dcabc,Nilkant 957 Inc.,NILKANT957INC,"[""LB-551179""]","[""City Smoke Shop""]","[""alcohol_license""]",Nilkant 957,pending,pending
BH-aad65f40fbf4d639,"Nine Restaurant Group, LLC",NINERESTAURANTGROUPLLC,"[""LB-99417""]","[""9""]","[""alcohol_license""]",Nine Restaurant Group,pending,pending
BH-48d5296a617d3444,"NINE THIRTY FOUR, INC.",NINETHIRTYFOURINC,"[""LB-99047""]","[""THE BANSHEE""]","[""alcohol_license""]",NINE THIRTY FOUR,pending,pending
BH-b9c899a1aa063cab,"NINO INDICIANI, INDIVIDUAL",NINOINDICIANIINDIVIDUAL,"[""LB-99602""]","[""NINO'S PIZZA""]","[""alcohol_license""]","NINO INDICIANI, INDIVIDUAL",pending,pending
BH-1ffa6f3eb475016a,"NKOTB Lessee, LLC",NKOTBLESSEELLC,"[""LB-101639""]","[""Revere Hotel/Rebel's Guild""]","[""alcohol_license""]",NKOTB Lessee,pending,pending
BH-85fbf7c792cb839d,"Noodle Barn, Inc.",NOODLEBARNINC,"[""LB-99590""]","[""NOODLE BARN""]","[""alcohol_license""]",Noodle Barn,pending,pending
BH-aefa1369f357cc02,NORTHEASTERN UNIVERSITY,NORTHEASTERNUNIVERSITY,"[""LB-98790"", ""LB-98806"", ""LB-99107""]",[],"[""alcohol_license""]",NORTHEASTERN UNIVERSITY,pending,pending
BH-9f0b1adfc4c53a6d,"NORTH STREET GRILLE & CAFE, INC.",NORTHSTREETGRILLECAFEINC,"[""LB-99759""]",[],"[""alcohol_license""]",NORTH STREET GRILLE & CAFE,pending,pending
BH-394cc5704edddf16,Notch Brighton Tap Room LLC,NOTCHBRIGHTONTAPROOMLLC,"[""LB-447987""]",[],"[""alcohol_license""]",Notch Brighton Tap Room,pending,pending
BH-457cd5ad2e7c524a,"Nouria Energy Retail, Inc.",NOURIAENERGYRETAILINC,"[""LB-423824""]","[""Nouria 198 Western Avenue""]","[""alcohol_license""]",Nouria Energy Retail,pending,pending
BH-b5b700f2d415c0f4,Nowon Seaport LLC,NOWONSEAPORTLLC,"[""LB-99415""]","[""Nowon Seaport""]","[""alcohol_license""]",Nowon Seaport,pending,pending
BH-651905cdaf65727f,"NWASH, LLC",NWASHLLC,"[""LB-99727""]","[""TONY & ELAINE'S""]","[""alcohol_license""]",NWASH,pending,pending
BH-29551936bcfe75a3,"Oasis Enterprize Group, Inc.",OASISENTERPRIZEGROUPINC,"[""LB-456201""]","[""Oasis Restaurant""]","[""alcohol_license""]",Oasis Enterprize Group,pending,pending
BH-af979d48b8978b31,"O'BRIEN & ARMSTRONG, INC.",OBRIENARMSTRONGINC,"[""LB-596679""]","[""The Green T Coffee Shop""]","[""alcohol_license""]",O'BRIEN & ARMSTRONG,pending,pending
BH-bda4b905a14dd5c9,OBVERS LLC,OBVERSLLC,"[""LB-99743""]",[],"[""alcohol_license""]",OBVERS,pending,pending
BH-4773355ea07bfacc,"OCEAN TREASURE, INC.",OCEANTREASUREINC,"[""LB-99552""]","[""DOUBLE CHIN""]","[""alcohol_license""]",OCEAN TREASURE,pending,pending
BH-6dc401ad5042dc3b,"Oda Bar & Bites, Inc.",ODABARBITESINC,"[""LB-546003""]","[""Oda Bar & Bites""]","[""alcohol_license""]",Oda Bar & Bites,pending,pending
BH-1932a452cae112ce,Off the Rails Boston LLC,OFFTHERAILSBOSTONLLC,"[""LB-99283""]","[""SCHOLARS""]","[""alcohol_license""]",Off the Rails Boston,pending,pending
BH-a9d30e4871606f30,"OISHII, INC.",OISHIIINC,"[""LB-99486""]","[""OISHII SUSHI BAR""]","[""alcohol_license""]",OISHII,pending,pending
BH-9d0df12384655ae8,OLD COLONIAL CORPORATION,OLDCOLONIALCORPORATION,"[""LB-99264""]","[""BELL IN HAND""]","[""alcohol_license""]",OLD COLONIAL,pending,pending
BH-6906718026be3b3d,OLD COLONY YACHT CLUB,OLDCOLONYYACHTCLUB,"[""LB-98791""]",[],"[""alcohol_license""]",OLD COLONY YACHT CLUB,pending,pending
BH-93d52336f7012ccf,"OLD TRAFFORD, INC.",OLDTRAFFORDINC,"[""LB-101571""]","[""PARADISE""]","[""alcohol_license""]",OLD TRAFFORD,pending,pending
BH-d61a118b2f17e1c2,"OLIVER TWIST, INC.",OLIVERTWISTINC,"[""LB-98965""]","[""CASK AND FLAGON""]","[""alcohol_license""]",OLIVER TWIST,pending,pending
BH-c132ad1f08881689,OLKA Corporation,OLKACORPORATION,"[""LB-418523""]","[""7-Eleven""]","[""alcohol_license""]",OLKA,pending,pending
BH-372e7ffa56e7a656,"OMEGA SUSHI, INC.",OMEGASUSHIINC,"[""LB-99571""]","[""FIN'S SUSHI & GRILL""]","[""alcohol_license""]",OMEGA SUSHI,pending,pending
BH-ebb3e02ce607606c,Omi Symphony Inc.,OMISYMPHONYINC,"[""LB-445626""]","[""OMI Korean Grill""]","[""alcohol_license""]",Omi Symphony,pending,pending
BH-1fda61a1a183dea1,OMNI BOSTON CORPORATION,OMNIBOSTONCORPORATION,"[""LB-101641""]","[""THE PARKER HOUSE""]","[""alcohol_license""]",OMNI BOSTON,pending,pending
BH-d511bbec70f9eb67,"Omni Boston Seaport Entertainment, LLC",OMNIBOSTONSEAPORTENTERTAINMENTLLC,"[""LB-98932""]","[""Omni Boston Hotel at the Seaport""]","[""alcohol_license""]",Omni Boston Seaport Entertainment,pending,pending
BH-019f72675d3bf1b9,"One Family Diner, Inc",ONEFAMILYDINERINC,"[""LB-581512""]","[""One Family Diner""]","[""alcohol_license""]",One Family Diner,pending,pending
BH-e597c27ef3e509b5,"ONE HUNDRED SEVENTY THREE MILK ST.,INC.",ONEHUNDREDSEVENTYTHREEMILKSTINC,"[""LB-99156""]","[""COOGAN'S BLUFF""]","[""alcohol_license""]","ONE HUNDRED SEVENTY THREE MILK ST.,INC.",pending,pending
BH-59357f6765a996db,OPA SEAPORT LLC,OPASEAPORTLLC,"[""LB-99685""]","[""GReCO""]","[""alcohol_license""]",OPA SEAPORT,pending,pending
BH-26c70929984a3c54,"ORIENT HEIGHTS YACHT CLUB, INC..",ORIENTHEIGHTSYACHTCLUBINC,"[""LB-98800""]",[],"[""alcohol_license""]","ORIENT HEIGHTS YACHT CLUB, INC..",pending,pending
BH-1d390ff84a0f492b,"ORIENT LIQUOR MART, INC.",ORIENTLIQUORMARTINC,"[""LB-101915""]","[""WOODY'S LIQUORS""]","[""alcohol_license""]",ORIENT LIQUOR MART,pending,pending
BH-6f136838d5ce8aab,"ORIGINAL STOCKYARD, LLC",ORIGINALSTOCKYARDLLC,"[""LB-99132""]","[""STOCKYARD""]","[""alcohol_license""]",ORIGINAL STOCKYARD,pending,pending
BH-0e86527eae0158ee,OSIB Boston Back Bay Operations LLC,OSIBBOSTONBACKBAYOPERATIONSLLC,"[""LB-99338""]","[""citizenM Back Bay Hotel""]","[""alcohol_license""]",OSIB Boston Back Bay Operations,pending,pending
BH-64eae813c713ffa4,"OXFORD HOTELS AND RESORTS, LLC",OXFORDHOTELSANDRESORTSLLC,"[""LB-99186""]","[""THE GODFREY HOTEL BOSTON""]","[""alcohol_license""]",OXFORD HOTELS AND RESORTS,pending,pending
BH-96127a12951ab2ef,"O YA, LLC",OYALLC,"[""LB-99495""]","[""O YA""]","[""alcohol_license""]",O YA,pending,pending
BH-947382723e864e26,"OZNEMOC, INC.",OZNEMOCINC,"[""LB-99294""]","[""CENTERFOLDS""]","[""alcohol_license""]",OZNEMOC,pending,pending
BH-aab1b7c2e1d2a9f2,PACIFIC BOSTON SERVICE CORPORATION,PACIFICBOSTONSERVICECORPORATION,"[""LB-101631""]","[""THE LANGHAM HOTEL BOSTON""]","[""alcohol_license""]",PACIFIC BOSTON SERVICE,pending,pending
BH-e84839d277f0e755,"PAGA, INC.",PAGAINC,"[""LB-101566"", ""LB-99271""]","[""ICON"", ""NICK'S/VENU""]","[""alcohol_license""]",PAGA,pending,pending
BH-b8d9e2570f741cb5,"PAGLIUCA'S RESTAURANT, INC.",PAGLIUCASRESTAURANTINC,"[""LB-99707""]","[""PAGLIUCA'S RESTAURANT""]","[""alcohol_license""]",PAGLIUCA'S RESTAURANT,pending,pending
BH-88b972494900de37,PAG Tremont LLC,PAGTREMONTLLC,"[""LB-99213""]",[],"[""alcohol_license""]",PAG Tremont,pending,pending
BH-e33de79ca926c6b5,"PAIGE HOSPITALITY, INC.",PAIGEHOSPITALITYINC,"[""LB-99200""]","[""Hava Lounge""]","[""alcohol_license""]",PAIGE HOSPITALITY,pending,pending
BH-9246d93573384333,PAINTED BURRO SOUTH END LLC,PAINTEDBURROSOUTHENDLLC,"[""LB-99432""]","[""Posto""]","[""alcohol_license""]",PAINTED BURRO SOUTH END,pending,pending
BH-2b11cc9178d6d263,"Panda Hot Pot Chinatown, Inc.",PANDAHOTPOTCHINATOWNINC,"[""LB-99592""]","[""Wei Shu Wu Hot Pot""]","[""alcohol_license""]",Panda Hot Pot Chinatown,pending,pending
BH-85477dbb71dcff94,"PANDA SPICY POT, INC.",PANDASPICYPOTINC,"[""LB-99547""]","[""MALA RESTAURANT""]","[""alcohol_license""]",PANDA SPICY POT,pending,pending
BH-0fb2de7e24c6930c,"Paradies Lagardere @ BOS 2022 (F&B), LLC",PARADIESLAGARDEREBOS2022FBLLC,"[""LB-541493""]","[""Fox & Flight""]","[""alcohol_license""]",Paradies Lagardere @ BOS 2022 (F&B),pending,pending
BH-77d7327784f9bb66,"Parcel A Development Lessee, LLC",PARCELADEVELOPMENTLESSEELLC,"[""LB-99436""]","[""Hampton Inn/Homewood Suites Boston""]","[""alcohol_license""]",Parcel A Development Lessee,pending,pending
BH-dab4ec409cf5023f,"PARIS ENTERTAINMENT, INC.",PARISENTERTAINMENTINC,"[""LB-99307""]","[""KAZE SHABU SHABU""]","[""alcohol_license""]",PARIS ENTERTAINMENT,pending,pending
BH-63052b55cb7402a5,"Park 54 Restaurant Group, LLC",PARK54RESTAURANTGROUPLLC,"[""LB-99343""]","[""Park 54 Restaurant & Lounge""]","[""alcohol_license""]",Park 54 Restaurant Group,pending,pending
BH-1b5370bfa3ed308e,"PARK AVENUE GROUP, INC.",PARKAVENUEGROUPINC,"[""LB-99112""]","[""CAVAN CAFE/CAVAN HOUSE""]","[""alcohol_license""]",PARK AVENUE GROUP,pending,pending
BH-f94920e7f68b243d,Parm Copley LLC,PARMCOPLEYLLC,"[""LB-99401""]",[],"[""alcohol_license""]",Parm Copley,pending,pending
BH-1f2fd62ec38d2f6d,Parsons CC Southie OPCO LLC,PARSONSCCSOUTHIEOPCOLLC,"[""LB-99144""]","[""Common Craft""]","[""alcohol_license""]",Parsons CC Southie OPCO,pending,pending
BH-39b470131a337455,"PASTEUR RESTAURANT II, INC.",PASTEURRESTAURANTIIINC,"[""LB-99613""]","[""PHO PASTEUR""]","[""alcohol_license""]",PASTEUR RESTAURANT II,pending,pending
BH-1f52c536a8aa4d7f,"PASTORAL, LLC",PASTORALLLC,"[""LB-99045""]","[""PASTORAL""]","[""alcohol_license""]",PASTORAL,pending,pending
BH-a49bbda8a73a1615,"Patel Coasters, Inc.",PATELCOASTERSINC,"[""LB-101871""]","[""Coasters""]","[""alcohol_license""]",Patel Coasters,pending,pending
BH-e5a1eae866f2144f,"Patel Harvard, Inc.",PATELHARVARDINC,"[""LB-540101""]","[""Harvard Convenience""]","[""alcohol_license""]",Patel Harvard,pending,pending
BH-175007cf20138ced,Patella & Palmito Corporation,PATELLAPALMITOCORPORATION,"[""LB-99239""]","[""MONTIEN RESTAURANT""]","[""alcohol_license""]",Patella & Palmito,pending,pending
BH-12492612c58823eb,"Patel Symphony Wine & Spirits, Inc.",PATELSYMPHONYWINESPIRITSINC,"[""LB-619537""]","[""Symphony Wine & Spirits""]","[""alcohol_license""]",Patel Symphony Wine & Spirits,pending,pending
BH-ddf5006dc5fb9f4f,"Patina BOS, LLC.",PATINABOSLLC,"[""LB-99098""]","[""Banners Kitchen & Tap and Hub Hall featuring Momosan Ramen by Morimoto""]","[""alcohol_license""]",Patina BOS,pending,pending
BH-692e1cfc5129904f,"PBLL 24, LLC",PBLL24LLC,"[""LB-99321""]","[""The Flagrant  Fowl""]","[""alcohol_license""]",PBLL 24,pending,pending
BH-715d9de8505a30b4,Peabody EMarket Inc,PEABODYEMARKETINC,"[""LB-489600""]","[""E Market""]","[""alcohol_license""]",Peabody EMarket,pending,pending
BH-9001d0f42f00c2d2,"Peach Farm Boston, LLC",PEACHFARMBOSTONLLC,"[""LB-99524""]","[""PEACH FARM""]","[""alcohol_license""]",Peach Farm Boston,pending,pending
BH-f205d119b4a20bc1,PENA & NOVA CORP.,PENANOVACORP,"[""LB-99422""]","[""Norvia's Place""]","[""alcohol_license""]",PENA & NOVA,pending,pending
BH-3dda0f87c418d915,Perkins Square Restaurant LLC,PERKINSSQUARERESTAURANTLLC,"[""LB-311729""]","[""Fat Baby Sushi & Cocktails""]","[""alcohol_license""]",Perkins Square Restaurant,pending,pending
BH-1ef6a7f18123761b,"PETIT ROBERT, INC.",PETITROBERTINC,"[""LB-99769""]","[""PETIT ROBERT BISTRO""]","[""alcohol_license""]",PETIT ROBERT,pending,pending
BH-f15dcec4557a24e5,"Petrova Chocolates, LLC",PETROVACHOCOLATESLLC,"[""LB-595016""]","[""Petrova Chcolates""]","[""alcohol_license""]",Petrova Chocolates,pending,pending
BH-c32eed7aad60a033,Petula’s LLC,PETULASLLC,"[""LB-99754""]","[""Petula’s""]","[""alcohol_license""]",Petula’s,pending,pending
BH-9db1a1145dafc357,"P.F. CHANG'S CHINA BISTRO, INC.",PFCHANGSCHINABISTROINC,"[""LB-99020""]","[""P.F. CHANG'S CHINA BISTRO""]","[""alcohol_license""]",P.F. CHANG'S CHINA BISTRO,pending,pending
BH-920a4b5c26e06d00,PhaseNext Hospitality LLC,PHASENEXTHOSPITALITYLLC,"[""LB-584375""]","[""Buffalo Wild Wings GO""]","[""alcohol_license""]",PhaseNext Hospitality,pending,pending
BH-d51a04f8a4ec916a,"PHO BASIL, INC.",PHOBASILINC,"[""LB-99530""]",[],"[""alcohol_license""]",PHO BASIL,pending,pending
BH-aa7b2e74a8a48542,"PHO LE, LLC",PHOLELLC,"[""LB-135034""]","[""Pho Le Restaurant""]","[""alcohol_license""]",PHO LE,pending,pending
BH-c3b7c897af776ab8,Pho Que Inc.,PHOQUEINC,"[""LB-628154""]","[""Pho Que Restaurant""]","[""alcohol_license""]",Pho Que,pending,pending
BH-eba04916990834ff,"PHO RESTAURANT, INC.",PHORESTAURANTINC,"[""LB-99581""]","[""PHO HOA RESTAURANT""]","[""alcohol_license""]",PHO RESTAURANT,pending,pending
BH-b388d954b502269f,Pho Zabb Inc.,PHOZABBINC,"[""LB-99557""]","[""Pho Zabb""]","[""alcohol_license""]",Pho Zabb,pending,pending
BH-13dabf0710d61b2b,PHYLLIS CORPORATION,PHYLLISCORPORATION,"[""LB-99138""]","[""VENEZIA""]","[""alcohol_license""]",PHYLLIS,pending,pending
BH-bfcd743063f5ab48,P.I.C. ENTERTAINMENT LLC,PICENTERTAINMENTLLC,"[""LB-99821""]","[""Broadway Golf Club""]","[""alcohol_license""]",P.I.C. ENTERTAINMENT,pending,pending
BH-9fa7ab5f9c94295a,Picklebos Charlestown LLC,PICKLEBOSCHARLESTOWNLLC,"[""LB-99536""]","[""Picklebos""]","[""alcohol_license""]",Picklebos Charlestown,pending,pending
BH-b451e360a908843a,"Picklebos South Boston, LLC",PICKLEBOSSOUTHBOSTONLLC,"[""LB-99668""]","[""Picklebos""]","[""alcohol_license""]",Picklebos South Boston,pending,pending
BH-9f2b62088a025013,"PIER 50, LLC",PIER50LLC,"[""LB-99301""]","[""COMMITTEE""]","[""alcohol_license""]",PIER 50,complete,pending
BH-852750f4d71c7d08,"PIERROT, INC.",PIERROTINC,"[""LB-99761""]","[""Ma Maison""]","[""alcohol_license""]",PIERROT,pending,pending
BH-d559751f0cb410c9,"Pinales Kitchen, Inc.",PINALESKITCHENINC,"[""LB-580946""]","[""Mangu Dominican Bistro""]","[""alcohol_license""]",Pinales Kitchen,pending,pending
BH-9e6994844dad4f72,"Pineapple Restaurant Group Boston, LLC",PINEAPPLERESTAURANTGROUPBOSTONLLC,"[""LB-101618""]","[""The Trophy Room at Staypineapple Boston""]","[""alcohol_license""]",Pineapple Restaurant Group Boston,pending,pending
BH-97c5f03c673c6d33,"Pinky’s Up, LLC",PINKYSUPLLC,"[""LB-99165""]","[""Foxhole""]","[""alcohol_license""]",Pinky’s Up,pending,pending
BH-0bac75d8d95486b9,"PINTXO CONNECTION, INC.",PINTXOCONNECTIONINC,"[""LB-99730""]","[""TASCA""]","[""alcohol_license""]",PINTXO CONNECTION,pending,pending
BH-679d5e7537fe43d5,"PITCHER'S MOUND, LLC",PITCHERSMOUNDLLC,"[""LB-99121""]","[""DIAMOND AT FENWAY""]","[""alcohol_license""]",PITCHER'S MOUND,pending,pending
BH-44f01ee94ef74c6e,Pizza 24 Inc.,PIZZA24INC,"[""LB-597972""]","[""Pizza 24""]","[""alcohol_license""]",Pizza 24,pending,pending
BH-7dd69fb0a68c5c51,"PKL Boston, LLC",PKLBOSTONLLC,"[""LB-99270""]","[""PKL""]","[""alcohol_license""]",PKL Boston,pending,pending
